Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668340291,30,,Aggregated,55.900000,0.000000,320,390,430,450,510,560,620,850,2000,2300,2300,1605,0,320.0,307.23105563301715,11.15011999354465,2310.0252960066427,37.0
1668340292,31,,Aggregated,56.300000,0.000000,330,400,440,460,510,580,630,850,2000,2300,2300,1670,0,330.0,315.6228243023697,11.15011999354465,2310.0252960066427,37.0
1668340293,32,,Aggregated,56.000000,0.000000,330,410,450,470,530,590,630,760,2000,2300,2300,1733,0,330.0,322.93291379282635,11.15011999354465,2310.0252960066427,37.0
1668340294,33,,Aggregated,57.300000,0.000000,340,420,460,480,550,600,660,790,2000,2300,2300,1794,0,340.0,331.94628956573666,11.15011999354465,2310.0252960066427,37.0
1668340295,34,,Aggregated,57.000000,0.000000,350,430,470,500,570,630,720,790,2000,2300,2300,1849,0,350.0,341.6402100107735,11.15011999354465,2310.0252960066427,37.0
1668340296,35,,Aggregated,57.200000,0.000000,360,440,480,510,580,660,760,800,2000,2300,2300,1906,0,360.0,350.7006180025944,11.15011999354465,2310.0252960066427,37.0
1668340297,36,,Aggregated,55.400000,0.000000,360,440,490,520,610,700,780,840,2000,2300,2300,1955,0,360.0,359.65656126646724,11.15011999354465,2310.0252960066427,37.0
1668340299,37,,Aggregated,55.000000,0.000000,370,450,510,540,640,740,850,900,2000,2300,2300,2012,0,370.0,371.43385238416846,11.15011999354465,2310.0252960066427,37.0
1668340300,38,,Aggregated,54.500000,0.000000,380,460,520,560,650,740,850,900,2000,2300,2300,2071,0,380.0,379.0989982703649,11.15011999354465,2310.0252960066427,37.0
1668340301,39,,Aggregated,52.900000,0.000000,390,470,530,570,680,770,870,900,2000,2300,2300,2134,0,390.0,389.55113758526164,11.15011999354465,2310.0252960066427,37.0
1668340302,40,,Aggregated,52.900000,0.000000,390,480,550,580,700,780,870,950,2000,2300,2300,2196,0,390.0,398.3543193578997,11.15011999354465,2310.0252960066427,37.0
1668340303,41,,Aggregated,52.200000,0.000000,400,500,560,590,710,790,880,950,2000,2300,2300,2269,0,400.0,405.90433798543523,11.15011999354465,2310.0252960066427,37.0
1668340304,42,,Aggregated,50.900000,0.000000,410,510,570,600,710,790,870,930,2000,2300,2300,2342,0,410.0,412.61306527708,11.15011999354465,2310.0252960066427,37.0
1668340306,43,,Aggregated,51.300000,0.000000,420,510,580,610,730,830,910,1100,2000,2300,2300,2399,0,420.0,422.94703600538196,11.15011999354465,2310.0252960066427,37.0
1668340307,44,,Aggregated,53.100000,0.000000,430,530,590,630,750,840,910,1100,2000,2300,2300,2466,0,430.0,431.7590819650901,11.15011999354465,2310.0252960066427,37.0
1668340308,45,,Aggregated,53.700000,0.000000,440,540,600,650,760,850,920,1000,2000,2300,2300,2530,0,440.0,439.300027370325,11.15011999354465,2310.0252960066427,37.0
1668340309,46,,Aggregated,53.000000,0.000000,450,560,620,660,760,850,920,1000,2000,2300,2300,2604,0,450.0,446.4938531816235,11.15011999354465,2310.0252960066427,37.0
1668340310,47,,Aggregated,54.900000,0.000000,450,560,630,670,780,850,920,1000,2000,2300,2300,2662,0,450.0,452.8810182603161,11.15011999354465,2310.0252960066427,37.0
1668340311,48,,Aggregated,56.100000,0.000000,460,570,640,690,790,870,930,1100,2000,2300,2300,2740,0,460.0,462.2139800014519,11.15011999354465,2310.0252960066427,37.0
1668340313,49,,Aggregated,56.700000,0.000000,470,580,650,700,810,880,950,1100,2000,2300,2300,2805,0,470.0,471.2584763793255,11.15011999354465,2310.0252960066427,37.0
1668340314,50,,Aggregated,58.100000,0.000000,470,590,660,710,820,890,990,1100,2000,2300,2300,2870,0,470.0,479.6589077400704,11.15011999354465,2310.0252960066427,37.0
1668340315,51,,Aggregated,58.100000,0.000000,480,600,680,720,840,900,1000,1100,2000,2300,2300,2935,0,480.0,488.09770392641303,11.15011999354465,2310.0252960066427,37.0
1668340316,52,,Aggregated,58.000000,0.000000,490,610,690,730,850,920,1100,1200,2000,2300,2300,2979,0,490.0,496.36000903021346,11.15011999354465,2310.0252960066427,37.0
1668340318,53,,Aggregated,56.400000,0.000000,490,620,700,740,860,940,1200,1800,2200,2300,2300,3012,0,490.0,511.8411503423045,11.15011999354465,2325.00611100113,37.0
1668340319,54,,Aggregated,53.700000,0.000000,500,630,700,750,870,990,1900,2200,2500,3200,3200,3045,0,500.0,531.5236416482846,11.15011999354465,3154.6746999956667,37.0
1668340320,55,,Aggregated,50.500000,0.000000,510,630,710,770,890,1100,2000,2200,2500,3200,3200,3100,0,510.0,550.7379087045229,11.15011999354465,3154.6746999956667,37.0
1668340322,56,,Aggregated,42.900000,0.000000,510,650,730,780,920,1200,2000,2200,2500,3200,3200,3161,0,510.0,560.365490731411,11.15011999354465,3154.6746999956667,37.0
1668340323,57,,Aggregated,41.200000,0.000000,520,660,740,800,940,1200,2000,2200,2500,3200,3200,3232,0,520.0,568.5804463412729,11.15011999354465,3154.6746999956667,37.0
1668340324,58,,Aggregated,40.700000,0.000000,530,670,740,800,960,1200,2000,2200,2500,3200,3200,3300,0,530.0,575.6128607793967,11.15011999354465,3154.6746999956667,37.0
1668340325,59,,Aggregated,40.400000,0.000000,540,680,760,830,990,1200,2000,2200,2500,3200,3200,3360,0,540.0,584.2224404803478,11.15011999354465,3154.6746999956667,37.0
1668340326,60,,Aggregated,42.000000,0.000000,550,690,780,850,1000,1200,1900,2200,2500,3200,3200,3426,0,550.0,592.7578695858027,11.15011999354465,3154.6746999956667,37.0
1668340327,61,,Aggregated,41.800000,0.000000,560,700,790,860,1100,1200,1900,2200,2500,3200,3200,3487,0,560.0,600.9865261602979,11.15011999354465,3154.6746999956667,37.0
1668340329,62,,Aggregated,42.200000,0.000000,560,700,810,870,1100,1300,1900,2200,2500,3200,3200,3532,0,560.0,611.1234112222346,11.15011999354465,3154.6746999956667,37.0
1668340330,63,,Aggregated,47.800000,0.000000,570,710,820,880,1100,1400,1900,2200,2500,3200,3200,3603,0,570.0,620.6389258231819,11.15011999354465,3154.6746999956667,37.0
1668340331,64,,Aggregated,50.900000,0.000000,570,730,840,890,1100,1400,1900,2200,2500,3200,3200,3658,0,570.0,627.7269801924339,11.15011999354465,3154.6746999956667,37.0
1668340332,65,,Aggregated,52.500000,0.000000,580,730,850,910,1100,1400,1900,2200,2500,3200,3200,3713,0,580.0,633.851133423091,11.15011999354465,3154.6746999956667,37.0
1668340333,66,,Aggregated,53.600000,0.000000,590,740,860,910,1100,1500,2000,2400,3100,3400,3400,3766,0,590.0,648.5691142833037,11.15011999354465,3388.050266999926,37.0
1668340335,67,,Aggregated,51.600000,0.000000,600,760,870,940,1200,1500,2000,2400,3100,3400,3400,3831,0,600.0,660.9243213223473,11.15011999354465,3388.050266999926,37.0
1668340336,68,,Aggregated,49.000000,0.000000,600,770,870,940,1100,1500,2000,2400,3100,3400,3400,3898,0,600.0,664.4287425235833,11.15011999354465,3388.050266999926,37.0
1668340337,69,,Aggregated,49.200000,0.000000,610,780,880,950,1200,1500,2000,2300,3100,3400,3400,3963,0,610.0,672.4902384766272,11.15011999354465,3388.050266999926,37.0
1668340338,70,,Aggregated,49.800000,0.000000,620,780,880,960,1200,1500,2000,2300,3100,3400,3400,4030,0,620.0,678.0723295674717,11.15011999354465,3388.050266999926,37.0
1668340339,71,,Aggregated,49.300000,0.000000,630,790,890,980,1200,1600,2000,2300,3100,3400,3400,4097,0,630.0,687.5500120446444,11.15011999354465,3388.050266999926,37.0
1668340340,72,,Aggregated,50.000000,0.000000,640,800,910,1000,1200,1600,2000,2300,3100,3400,3400,4160,0,640.0,694.81073667906,11.15011999354465,3388.050266999926,37.0
1668340342,73,,Aggregated,50.900000,0.000000,640,810,930,1000,1300,1600,2000,2300,3100,3400,3400,4222,0,640.0,703.5122008716113,11.15011999354465,3388.050266999926,37.0
1668340343,74,,Aggregated,52.600000,0.000000,650,820,950,1000,1300,1600,2000,2300,3100,3400,3400,4290,0,650.0,714.3084731363483,11.15011999354465,3388.050266999926,37.0
1668340344,75,,Aggregated,55.300000,0.000000,660,830,960,1100,1300,1600,2000,2300,3100,3400,3400,4356,0,660.0,722.3882756707841,11.15011999354465,3388.050266999926,37.0
1668340345,76,,Aggregated,55.300000,0.000000,670,830,960,1100,1300,1600,2000,2300,3100,3400,3400,4422,0,670.0,725.7388278027817,11.15011999354465,3388.050266999926,37.0
1668340346,77,,Aggregated,56.300000,0.000000,680,850,980,1100,1300,1600,2000,2400,3100,3400,3400,4477,0,680.0,735.3727546942004,11.15011999354465,3388.050266999926,37.0
1668340347,78,,Aggregated,57.200000,0.000000,690,850,1000,1100,1300,1600,2000,2400,3100,3400,3400,4546,0,690.0,743.2376396992798,11.15011999354465,3388.050266999926,37.0
1668340348,79,,Aggregated,56.100000,0.000000,690,860,1000,1100,1400,1600,2000,2400,3100,3400,3400,4586,0,690.0,747.660424549484,11.15011999354465,3388.050266999926,37.0
1668340350,80,,Aggregated,55.900000,0.000000,700,870,1000,1100,1400,1600,2100,2400,3100,3400,3400,4643,0,700.0,756.9750919769397,11.15011999354465,3388.050266999926,37.0
1668340351,81,,Aggregated,54.500000,0.000000,700,880,1000,1100,1400,1700,2200,2500,3100,3400,3400,4705,0,700.0,769.375442924745,11.15011999354465,3388.050266999926,37.0
1668340352,82,,Aggregated,51.800000,0.000000,710,880,1000,1100,1400,1800,2200,2500,3100,3400,3400,4759,0,710.0,774.9823120773186,11.15011999354465,3388.050266999926,37.0
1668340353,83,,Aggregated,52.000000,0.000000,710,890,1000,1100,1400,1800,2200,2500,3200,3400,3400,4792,0,710.0,783.8804756274968,11.15011999354465,3388.050266999926,37.0
1668340355,84,,Aggregated,48.100000,0.000000,710,900,1100,1100,1500,1900,2500,2900,3700,3700,3700,4832,0,710.0,803.4498760086801,11.15011999354465,3733.123138998053,37.0
1668340356,85,,Aggregated,46.300000,0.000000,720,910,1100,1200,1500,2000,2500,2900,3700,3700,3700,4902,0,720.0,820.6664910807639,11.15011999354465,3733.123138998053,37.0
1668340357,86,,Aggregated,43.200000,0.000000,730,910,1100,1200,1500,2000,2500,2900,3700,3700,3700,4964,0,730.0,823.7920610876084,11.15011999354465,3733.123138998053,37.0
1668340358,87,,Aggregated,44.200000,0.000000,730,920,1100,1200,1600,2000,2500,2900,3600,3700,3700,5024,0,730.0,834.3053787010132,11.15011999354465,3733.123138998053,37.0
1668340360,88,,Aggregated,45.000000,0.000000,740,930,1100,1200,1600,2100,2500,2900,3600,3700,3700,5075,0,740.0,847.0865767091426,11.15011999354465,3733.123138998053,37.0
1668340361,89,,Aggregated,43.800000,0.000000,750,940,1100,1200,1700,2200,2600,3000,3600,3700,3700,5139,0,750.0,864.1628051081674,11.15011999354465,3733.123138998053,37.0
1668340362,90,,Aggregated,44.400000,0.000000,750,940,1100,1200,1700,2200,2600,3000,3600,3700,3700,5195,0,750.0,865.1037521778394,11.15011999354465,3733.123138998053,37.0
1668340363,91,,Aggregated,42.000000,0.000000,760,950,1100,1200,1700,2200,2700,3000,3600,3700,3700,5244,0,760.0,874.8562107305286,11.15011999354465,3733.123138998053,37.0
1668340365,92,,Aggregated,44.400000,0.000000,770,960,1100,1300,1800,2200,2700,3000,3700,4700,4700,5308,0,770.0,889.427360839846,11.15011999354465,4681.271955996635,37.0
1668340366,93,,Aggregated,46.500000,0.000000,770,970,1200,1300,1800,2200,2700,3000,3700,4700,4700,5362,0,770.0,899.6662011614875,11.15011999354465,4681.271955996635,37.0
1668340367,94,,Aggregated,48.300000,0.000000,780,990,1200,1300,1900,2200,2700,3000,3700,4700,4700,5439,0,780.0,909.6813495302318,11.15011999354465,4681.271955996635,37.0
1668340368,95,,Aggregated,47.800000,0.000000,780,1000,1200,1300,1900,2200,2700,3000,3700,4700,4700,5505,0,780.0,914.7608210332255,11.15011999354465,4681.271955996635,37.0
1668340369,96,,Aggregated,47.500000,0.000000,790,1000,1200,1300,1900,2200,2700,3000,3700,4700,4700,5579,0,790.0,923.1615347173133,11.15011999354465,4681.271955996635,37.0
1668340370,97,,Aggregated,47.200000,0.000000,790,1000,1200,1300,1900,2200,2800,3000,3700,4700,4700,5641,0,790.0,925.3285989654104,11.15011999354465,4681.271955996635,37.0
1668340372,98,,Aggregated,50.400000,0.000000,790,1000,1200,1300,1900,2300,2800,3100,3700,4700,4700,5669,0,790.0,933.015157391758,11.15011999354465,4681.271955996635,37.0
1668340373,99,,Aggregated,53.900000,0.000000,800,1000,1200,1400,2000,2400,3000,3200,3700,4700,4700,5718,0,800.0,952.8123801505561,11.15011999354465,4681.271955996635,37.0
1668340374,100,,Aggregated,49.200000,0.000000,800,1000,1200,1400,2000,2500,3100,3300,3700,4700,4700,5784,0,800.0,971.5777924071404,11.15011999354465,4681.271955996635,37.0
1668340376,100,,Aggregated,47.400000,0.000000,810,1100,1200,1400,2000,2500,3100,3300,3700,4700,4700,5860,0,810.0,975.9136262803652,11.15011999354465,4681.271955996635,37.0
1668340377,100,,Aggregated,47.600000,0.000000,820,1100,1200,1400,2000,2500,3100,3300,3700,4700,4700,5933,0,820.0,981.6127409253247,11.15011999354465,4681.271955996635,37.0
1668340378,100,,Aggregated,49.900000,0.000000,820,1100,1300,1500,2000,2500,3100,3300,3700,4700,4700,5998,0,820.0,991.5293187360714,11.15011999354465,4681.271955996635,37.0
1668340379,100,,Aggregated,50.100000,0.000000,830,1100,1300,1500,2000,2500,3100,3300,3700,4700,4700,6060,0,830.0,999.5078666478474,11.15011999354465,4681.271955996635,37.0
1668340381,100,,Aggregated,49.600000,0.000000,830,1100,1300,1500,2000,2500,3100,3300,3700,4700,4700,6127,0,830.0,1008.2735921991083,11.15011999354465,4681.271955996635,37.0
1668340382,100,,Aggregated,49.000000,0.000000,840,1100,1300,1600,2100,2500,3100,3300,3700,4700,4700,6197,0,840.0,1015.7249871058474,11.15011999354465,4681.271955996635,37.0
1668340383,100,,Aggregated,48.600000,0.000000,840,1100,1300,1600,2100,2500,3100,3300,3700,4700,4700,6263,0,840.0,1020.8415426054512,11.15011999354465,4681.271955996635,37.0
1668340384,100,,Aggregated,52.400000,0.000000,850,1100,1400,1600,2100,2500,3100,3300,3700,4700,4700,6338,0,850.0,1030.3144580869266,11.15011999354465,4681.271955996635,37.0
1668340385,100,,Aggregated,57.400000,0.000000,850,1100,1400,1600,2100,2500,3100,3300,3700,4700,4700,6406,0,850.0,1036.6393420546283,11.15011999354465,4681.271955996635,37.0
1668340386,100,,Aggregated,57.600000,0.000000,860,1100,1400,1600,2100,2500,3100,3300,3700,4700,4700,6477,0,860.0,1042.0047578763304,11.15011999354465,4681.271955996635,37.0
1668340387,100,,Aggregated,58.000000,0.000000,870,1200,1500,1700,2100,2500,3000,3300,3700,4700,4700,6539,0,870.0,1048.5532805230234,11.15011999354465,4681.271955996635,37.0
1668340389,100,,Aggregated,57.000000,0.000000,870,1200,1500,1700,2100,2500,3000,3200,3700,4700,4700,6611,0,870.0,1056.6559489758074,11.15011999354465,4681.271955996635,37.0
1668340390,100,,Aggregated,57.300000,0.000000,880,1200,1500,1700,2100,2500,3000,3200,3700,4700,4700,6651,0,880.0,1061.7768466105938,11.15011999354465,4681.271955996635,37.0
1668340391,100,,Aggregated,58.200000,0.000000,880,1200,1600,1700,2100,2500,3000,3200,3700,4700,4700,6708,0,880.0,1071.80569247228,11.15011999354465,4681.271955996635,37.0
1668340392,100,,Aggregated,56.700000,0.000000,880,1200,1600,1700,2100,2500,3000,3200,3700,4700,4700,6783,0,880.0,1077.7164821602596,11.15011999354465,4681.271955996635,37.0
1668340393,100,,Aggregated,55.700000,0.000000,890,1200,1600,1700,2100,2500,3000,3200,3700,4700,4700,6832,0,890.0,1082.3233916784316,11.15011999354465,4681.271955996635,37.0
1668340395,100,,Aggregated,54.200000,0.000000,890,1200,1600,1800,2100,2500,3000,3200,3700,4700,4700,6888,0,890.0,1090.7656745766644,11.15011999354465,4681.271955996635,37.0
1668340396,100,,Aggregated,52.500000,0.000000,900,1200,1600,1800,2100,2500,3000,3200,3700,4700,4700,6950,0,900.0,1098.1036838004393,11.15011999354465,4681.271955996635,37.0
1668340397,100,,Aggregated,52.400000,0.000000,910,1300,1600,1800,2100,2500,3000,3200,3700,4700,4700,7018,0,910.0,1104.8297531769817,11.15011999354465,4681.271955996635,37.0
1668340398,100,,Aggregated,51.700000,0.000000,910,1300,1600,1800,2100,2500,3000,3200,3700,4700,4700,7078,0,910.0,1110.0529797038832,11.15011999354465,4681.271955996635,37.0
1668340399,100,,Aggregated,51.600000,0.000000,930,1300,1600,1800,2100,2500,3000,3200,3700,4700,4700,7160,0,930.0,1117.6207317298965,11.15011999354465,4681.271955996635,37.0
1668340402,100,,Aggregated,52.400000,0.000000,930,1300,1700,1800,2200,2500,3000,3300,3700,4700,4700,7238,0,930.0,1133.8057167862794,11.15011999354465,4681.271955996635,37.0
1668340403,100,,Aggregated,47.600000,0.000000,940,1300,1700,1800,2200,2500,3100,3300,3700,4700,4700,7311,0,940.0,1137.4631475484998,11.15011999354465,4681.271955996635,37.0
1668340404,100,,Aggregated,49.800000,0.000000,940,1300,1700,1800,2200,2500,3100,3300,3700,4700,4700,7380,0,940.0,1140.9123344706063,11.15011999354465,4681.271955996635,37.0
1668340405,100,,Aggregated,49.400000,0.000000,940,1300,1700,1800,2200,2500,3100,3300,3700,4700,4700,7442,0,940.0,1145.6875551587054,11.15011999354465,4681.271955996635,37.0
1668340406,100,,Aggregated,51.500000,0.000000,950,1400,1700,1900,2200,2500,3100,3300,3700,4700,4700,7504,0,950.0,1152.0623014219202,11.15011999354465,4681.271955996635,37.0
1668340407,100,,Aggregated,52.600000,0.000000,960,1400,1700,1900,2200,2500,3000,3300,3700,4700,4700,7564,0,960.0,1155.6268062148445,11.15011999354465,4681.271955996635,37.0
1668340409,100,,Aggregated,50.700000,0.000000,960,1400,1700,1900,2200,2500,3100,3300,3700,4700,4700,7633,0,960.0,1156.3756567358919,11.15011999354465,4681.271955996635,37.0
1668340410,100,,Aggregated,50.400000,0.000000,960,1400,1700,1900,2200,2600,3100,3300,3700,4700,4700,7695,0,960.0,1160.3239291838952,11.15011999354465,4681.271955996635,37.0
1668340411,100,,Aggregated,50.400000,0.000000,960,1400,1700,1900,2200,2600,3100,3300,3700,4700,4700,7742,0,960.0,1168.550251496651,11.15011999354465,4681.271955996635,37.0
1668340412,100,,Aggregated,52.500000,0.000000,970,1400,1700,1900,2200,2600,3100,3300,3700,4700,4700,7812,0,970.0,1176.7521197212054,11.15011999354465,4681.271955996635,37.0
1668340413,100,,Aggregated,56.000000,0.000000,970,1400,1700,1900,2200,2600,3100,3300,3700,4700,4700,7885,0,970.0,1180.5521384194149,11.15011999354465,4681.271955996635,37.0
1668340414,100,,Aggregated,54.900000,0.000000,970,1400,1800,1900,2200,2600,3100,3300,3700,4700,4700,7951,0,970.0,1183.4641020533354,11.15011999354465,4681.271955996635,37.0
1668340415,100,,Aggregated,55.600000,0.000000,980,1500,1800,1900,2200,2600,3100,3300,3700,4700,4700,8016,0,980.0,1187.7735064423734,11.15011999354465,4681.271955996635,37.0
1668340416,100,,Aggregated,54.900000,0.000000,990,1500,1800,1900,2200,2600,3100,3300,3700,4700,4700,8077,0,990.0,1191.5750887496722,11.15011999354465,4681.271955996635,37.0
1668340418,100,,Aggregated,54.700000,0.000000,1000,1500,1800,1900,2200,2600,3100,3300,3700,4700,4700,8144,0,1000.0,1196.5152482953201,11.15011999354465,4681.271955996635,37.0
1668340419,100,,Aggregated,57.300000,0.000000,1000,1500,1800,1900,2200,2600,3100,3300,3700,4700,4700,8217,0,1000.0,1202.4795631594354,11.15011999354465,4681.271955996635,37.0
1668340420,100,,Aggregated,56.700000,0.000000,1000,1500,1800,1900,2200,2600,3100,3300,3700,4700,4700,8255,0,1000.0,1205.6507613509498,11.15011999354465,4681.271955996635,37.0
1668340421,100,,Aggregated,56.200000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,3700,4700,4700,8324,0,1000.0,1212.7133915063737,11.15011999354465,4681.271955996635,37.0
1668340423,100,,Aggregated,53.500000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,3700,4700,4700,8386,0,1000.0,1212.401855031014,11.15011999354465,4681.271955996635,37.0
1668340424,100,,Aggregated,54.900000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8461,0,1000.0,1220.165154039723,11.15011999354465,4681.271955996635,37.0
1668340425,100,,Aggregated,53.700000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8521,0,1000.0,1224.024298616247,11.15011999354465,4681.271955996635,37.0
1668340426,100,,Aggregated,54.400000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8578,0,1000.0,1228.1645328165146,11.15011999354465,4681.271955996635,37.0
1668340427,100,,Aggregated,52.300000,0.000000,1000,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8643,0,1000.0,1232.9631672312914,11.15011999354465,4681.271955996635,37.0
1668340428,100,,Aggregated,52.800000,0.000000,1100,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8713,0,1100.0,1235.8464826910413,11.15011999354465,4681.271955996635,37.0
1668340430,100,,Aggregated,52.200000,0.000000,1100,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8783,0,1100.0,1239.0341241863875,11.15011999354465,4681.271955996635,37.0
1668340431,100,,Aggregated,53.000000,0.000000,1100,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8854,0,1100.0,1241.3251013896622,11.15011999354465,4681.271955996635,37.0
1668340432,100,,Aggregated,53.100000,0.000000,1100,1600,1800,1900,2200,2600,3100,3300,4100,4700,4700,8920,0,1100.0,1242.6090273449654,11.15011999354465,4681.271955996635,37.0
1668340433,100,,Aggregated,56.900000,0.000000,1100,1600,1800,2000,2300,2600,3100,3300,4100,4700,4700,8984,0,1100.0,1249.2267691727689,11.15011999354465,4681.271955996635,37.0
1668340435,100,,Aggregated,55.300000,0.000000,1100,1600,1800,2000,2200,2600,3100,3300,4100,4700,4700,9048,0,1100.0,1253.1864988344546,11.15011999354465,4681.271955996635,37.0
1668340436,100,,Aggregated,55.000000,0.000000,1100,1600,1800,2000,2200,2600,3100,3300,4100,4700,4700,9123,0,1100.0,1254.8268993079212,11.15011999354465,4681.271955996635,37.0
