Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%$
GET,/integral/0/3.14159,56084,0,190.0,221.2845892892748,3.2272999997076113,1019.2799999986164,37.0,313.0600431480117,0.0,190,310,330,340,400,440,490,520,640,970,1000
,Aggregated,56084,0,190.0,221.2845892892748,3.2272999997076113,1019.2799999986164,37.0,313.0600431480117,0.0,190,310,330,340,400,440,490,520,640,970,1000
